Comunidades y Ciudades Autónomas de destino;País de residencia;Periodo;Total
Andalucía;Canadá;2019T2;286,15
Andalucía;Canadá;2019T1;374,79
Andalucía;Canadá;2018T4;341,40
Andalucía;Canadá;2018T3;313,24
Andalucía;Canadá;2018T2;272,47
Andalucía;Canadá;2018T1;360,70
Andalucía;Chile;2025T2;356,90
Andalucía;Chile;2025T1;376,79
Andalucía;Chile;2024T4;337,57
Andalucía;Chile;2024T3;403,24
Andalucía;Chile;2024T2;374,76
Andalucía;Chile;2024T1;385,12
Andalucía;Chile;2023T4;355,05
Andalucía;Chile;2023T3;398,87
Andalucía;Chile;2023T2;368,91
Andalucía;Chile;2023T1;349,97
Andalucía;Chile;2022T4;336,13
Andalucía;Chile;2022T3;368,75
Andalucía;Chile;2022T2;343,70
Andalucía;Chile;2022T1;367,43
Andalucía;Chile;2021T4;383,63
Andalucía;Chile;2021T3;395,54
Andalucía;Chile;2021T2;355,53
Andalucía;Chile;2021T1;436,74
Andalucía;Chile;2020T4;396,76
Andalucía;Chile;2020T3;344,52
Andalucía;Chile;2020T2;.
Andalucía;Chile;2020T1;292,40
Andalucía;Chile;2019T4;297,33
Andalucía;Chile;2019T3;336,37
Andalucía;Chile;2019T2;323,98
Andalucía;Chile;2019T1;376,60
Andalucía;Chile;2018T4;361,82
Andalucía;Chile;2018T3;359,27
Andalucía;Chile;2018T2;324,43
Andalucía;Chile;2018T1;406,55
Andalucía;Colombia;2025T2;371,57
Andalucía;Colombia;2025T1;442,69
Andalucía;Colombia;2024T4;404,99
Andalucía;Colombia;2024T3;421,49
Andalucía;Colombia;2024T2;390,57
Andalucía;Colombia;2024T1;451,66
Andalucía;Colombia;2023T4;406,92
Andalucía;Colombia;2023T3;421,12
Andalucía;Colombia;2023T2;408,88
Andalucía;Colombia;2023T1;389,35
Andalucía;Colombia;2022T4;398,31
Andalucía;Colombia;2022T3;404,36
Andalucía;Colombia;2022T2;374,20
Andalucía;Colombia;2022T1;410,13
Andalucía;Colombia;2021T4;437,36
Andalucía;Colombia;2021T3;454,30
Andalucía;Colombia;2021T2;345,25
Andalucía;Colombia;2021T1;423,45
Andalucía;Colombia;2020T4;434,80
Andalucía;Colombia;2020T3;391,88
Andalucía;Colombia;2020T2;.
Andalucía;Colombia;2020T1;437,15
Andalucía;Colombia;2019T4;407,62
Andalucía;Colombia;2019T3;426,09
Andalucía;Colombia;2019T2;403,11
Andalucía;Colombia;2019T1;467,39
Andalucía;Colombia;2018T4;447,16
Andalucía;Colombia;2018T3;415,34
Andalucía;Colombia;2018T2;359,18
Andalucía;Colombia;2018T1;511,64
Andalucía;Estados Unidos de América;2025T2;468,57
Andalucía;Estados Unidos de América;2025T1;533,08
Andalucía;Estados Unidos de América;2024T4;482,54
Andalucía;Estados Unidos de América;2024T3;571,87
Andalucía;Estados Unidos de América;2024T2;467,17
Andalucía;Estados Unidos de América;2024T1;524,56
Andalucía;Estados Unidos de América;2023T4;471,83
Andalucía;Estados Unidos de América;2023T3;520,64
Andalucía;Estados Unidos de América;2023T2;450,50
Andalucía;Estados Unidos de América;2023T1;447,01
Andalucía;Estados Unidos de América;2022T4;447,63
Andalucía;Estados Unidos de América;2022T3;480,03
Andalucía;Estados Unidos de América;2022T2;402,87
Andalucía;Estados Unidos de América;2022T1;460,77
Andalucía;Estados Unidos de América;2021T4;447,99
Andalucía;Estados Unidos de América;2021T3;445,95
Andalucía;Estados Unidos de América;2021T2;365,13
Andalucía;Estados Unidos de América;2021T1;427,67
Andalucía;Estados Unidos de América;2020T4;408,87
Andalucía;Estados Unidos de América;2020T3;413,26
Andalucía;Estados Unidos de América;2020T2;.
Andalucía;Estados Unidos de América;2020T1;362,86
Andalucía;Estados Unidos de América;2019T4;339,04
Andalucía;Estados Unidos de América;2019T3;370,33
Andalucía;Estados Unidos de América;2019T2;340,90
Andalucía;Estados Unidos de América;2019T1;421,26
Andalucía;Estados Unidos de América;2018T4;403,41
Andalucía;Estados Unidos de América;2018T3;409,91
Andalucía;Estados Unidos de América;2018T2;335,62
Andalucía;Estados Unidos de América;2018T1;403,52
Andalucía;México;2025T2;423,14
Andalucía;México;2025T1;451,38
Andalucía;México;2024T4;416,29
Andalucía;México;2024T3;474,69
Andalucía;México;2024T2;405,67
Andalucía;México;2024T1;438,41
Andalucía;México;2023T4;404,48
Andalucía;México;2023T3;434,48
Andalucía;México;2023T2;409,92
Andalucía;México;2023T1;375,37
Andalucía;México;2022T4;374,54
Andalucía;México;2022T3;411,65
Andalucía;México;2022T2;361,31
Andalucía;México;2022T1;387,64
Andalucía;México;2021T4;410,68
Andalucía;México;2021T3;456,16
Andalucía;México;2021T2;329,96
Andalucía;México;2021T1;357,18
Andalucía;México;2020T4;364,85
Andalucía;México;2020T3;299,15
Andalucía;México;2020T2;.
Andalucía;México;2020T1;315,60
Andalucía;México;2019T4;299,89
Andalucía;México;2019T3;351,79
Andalucía;México;2019T2;313,60
Andalucía;México;2019T1;359,93
Andalucía;México;2018T4;353,15
Andalucía;México;2018T3;341,78
Andalucía;México;2018T2;265,93
Andalucía;México;2018T1;324,83
Andalucía;Resto de América;2025T2;427,72
Andalucía;Resto de América;2025T1;493,24
Andalucía;Resto de América;2024T4;447,17
Andalucía;Resto de América;2024T3;499,41
Andalucía;Resto de América;2024T2;434,71
Andalucía;Resto de América;2024T1;486,76
Andalucía;Resto de América;2023T4;454,20
Andalucía;Resto de América;2023T3;469,59
Andalucía;Resto de América;2023T2;459,54
Andalucía;Resto de América;2023T1;465,22
Andalucía;Resto de América;2022T4;465,68
Andalucía;Resto de América;2022T3;462,77
Andalucía;Resto de América;2022T2;412,50
Andalucía;Resto de América;2022T1;476,67
Andalucía;Resto de América;2021T4;460,55
Andalucía;Resto de América;2021T3;454,91
Andalucía;Resto de América;2021T2;388,32
Andalucía;Resto de América;2021T1;422,53
Andalucía;Resto de América;2020T4;416,05
Andalucía;Resto de América;2020T3;379,29
Andalucía;Resto de América;2020T2;.
Andalucía;Resto de América;2020T1;394,41
Andalucía;Resto de América;2019T4;369,78
Andalucía;Resto de América;2019T3;387,38
Andalucía;Resto de América;2019T2;366,09
Andalucía;Resto de América;2019T1;464,62
Andalucía;Resto de América;2018T4;411,76
Andalucía;Resto de América;2018T3;426,04
Andalucía;Resto de América;2018T2;341,28
Andalucía;Resto de América;2018T1;434,36
Andalucía;Australia;2025T2;344,32
Andalucía;Australia;2025T1;399,26
Andalucía;Australia;2024T4;345,56
Andalucía;Australia;2024T3;352,88
Andalucía;Australia;2024T2;337,77
Andalucía;Australia;2024T1;385,43
Andalucía;Australia;2023T4;328,87
Andalucía;Australia;2023T3;317,99
Andalucía;Australia;2023T2;339,90
Andalucía;Australia;2023T1;334,54
Andalucía;Australia;2022T4;321,09
Andalucía;Australia;2022T3;329,61
Andalucía;Australia;2022T2;335,64
Andalucía;Australia;2022T1;414,24
Andalucía;Australia;2021T4;438,56
Andalucía;Australia;2021T3;444,65
Andalucía;Australia;2021T2;328,71
Andalucía;Australia;2021T1;387,78
Andalucía;Australia;2020T4;320,20
Andalucía;Australia;2020T3;326,77
Andalucía;Australia;2020T2;.
Andalucía;Australia;2020T1;326,42
Andalucía;Australia;2019T4;299,21
Andalucía;Australia;2019T3;322,62
Andalucía;Australia;2019T2;341,99
Andalucía;Australia;2019T1;402,00
Andalucía;Australia;2018T4;364,74
Andalucía;Australia;2018T3;362,18
Andalucía;Australia;2018T2;343,54
Andalucía;Australia;2018T1;413,95
Andalucía;China;2025T2;430,66
Andalucía;China;2025T1;491,43
Andalucía;China;2024T4;462,26
Andalucía;China;2024T3;490,65
Andalucía;China;2024T2;458,84
Andalucía;China;2024T1;541,04
Andalucía;China;2023T4;472,17
Andalucía;China;2023T3;535,73
Andalucía;China;2023T2;550,87
Andalucía;China;2023T1;655,20
Andalucía;China;2022T4;729,69
Andalucía;China;2022T3;642,41
Andalucía;China;2022T2;512,60
Andalucía;China;2022T1;723,44
Andalucía;China;2021T4;698,39
Andalucía;China;2021T3;692,38
Andalucía;China;2021T2;628,97
Andalucía;China;2021T1;1.069,96
Andalucía;China;2020T4;946,24
Andalucía;China;2020T3;729,73
Andalucía;China;2020T2;.
Andalucía;China;2020T1;517,95
Andalucía;China;2019T4;533,49
Andalucía;China;2019T3;541,84
Andalucía;China;2019T2;502,27
Andalucía;China;2019T1;724,54
Andalucía;China;2018T4;525,44
Andalucía;China;2018T3;561,87
Andalucía;China;2018T2;430,00
Andalucía;China;2018T1;644,69
Andalucía;Corea;2025T2;257,77
Andalucía;Corea;2025T1;295,92
Andalucía;Corea;2024T4;264,18
Andalucía;Corea;2024T3;250,94
Andalucía;Corea;2024T2;241,83
Andalucía;Corea;2024T1;276,98
Andalucía;Corea;2023T4;260,03
Andalucía;Corea;2023T3;251,85
Andalucía;Corea;2023T2;243,29
Andalucía;Corea;2023T1;246,98
Andalucía;Corea;2022T4;246,42
Andalucía;Corea;2022T3;232,99
Andalucía;Corea;2022T2;233,31
Andalucía;Corea;2022T1;242,36
Andalucía;Corea;2021T4;312,65
Andalucía;Corea;2021T3;287,21
Andalucía;Corea;2021T2;386,75
Andalucía;Corea;2021T1;313,47
Andalucía;Corea;2020T4;292,54
Andalucía;Corea;2020T3;210,48
Andalucía;Corea;2020T2;.
Andalucía;Corea;2020T1;255,86
Andalucía;Corea;2019T4;270,90
Andalucía;Corea;2019T3;256,98
Andalucía;Corea;2019T2;267,41
Andalucía;Corea;2019T1;297,55
Andalucía;Corea;2018T4;304,85
Andalucía;Corea;2018T3;265,38
Andalucía;Corea;2018T2;259,11
Andalucía;Corea;2018T1;281,89
Andalucía;Emiratos Árabes Unidos;2025T2;892,00
Andalucía;Emiratos Árabes Unidos;2025T1;1.119,98
Andalucía;Emiratos Árabes Unidos;2024T4;968,17
Andalucía;Emiratos Árabes Unidos;2024T3;1.079,97
Andalucía;Emiratos Árabes Unidos;2024T2;939,69
Andalucía;Emiratos Árabes Unidos;2024T1;1.133,77
Andalucía;Emiratos Árabes Unidos;2023T4;1.008,83
Andalucía;Emiratos Árabes Unidos;2023T3;1.039,47
Andalucía;Emiratos Árabes Unidos;2023T2;1.028,01
Andalucía;Emiratos Árabes Unidos;2023T1;1.002,91
Andalucía;Emiratos Árabes Unidos;2022T4;985,64
Andalucía;Emiratos Árabes Unidos;2022T3;1.065,23
Andalucía;Emiratos Árabes Unidos;2022T2;881,12
Andalucía;Emiratos Árabes Unidos;2022T1;1.029,41
Andalucía;Emiratos Árabes Unidos;2021T4;998,66
Andalucía;Emiratos Árabes Unidos;2021T3;893,55
Andalucía;Emiratos Árabes Unidos;2021T2;775,00
Andalucía;Emiratos Árabes Unidos;2021T1;852,50
Andalucía;Emiratos Árabes Unidos;2020T4;702,63
Andalucía;Emiratos Árabes Unidos;2020T3;737,71
Andalucía;Emiratos Árabes Unidos;2020T2;.
Andalucía;Emiratos Árabes Unidos;2020T1;807,72
Andalucía;Emiratos Árabes Unidos;2019T4;813,23
Andalucía;Emiratos Árabes Unidos;2019T3;906,20
Andalucía;Emiratos Árabes Unidos;2019T2;737,77
Andalucía;Emiratos Árabes Unidos;2019T1;858,96
Andalucía;Emiratos Árabes Unidos;2018T4;913,95
Andalucía;Emiratos Árabes Unidos;2018T3;853,56
Andalucía;Emiratos Árabes Unidos;2018T2;765,99
Andalucía;Emiratos Árabes Unidos;2018T1;919,31
Andalucía;Japón;2025T2;291,00
Andalucía;Japón;2025T1;318,73
Andalucía;Japón;2024T4;317,56
Andalucía;Japón;2024T3;318,46
Andalucía;Japón;2024T2;289,55
Andalucía;Japón;2024T1;334,70
Andalucía;Japón;2023T4;298,72
Andalucía;Japón;2023T3;328,40
Andalucía;Japón;2023T2;303,91
Andalucía;Japón;2023T1;297,67
Andalucía;Japón;2022T4;.
Andalucía;Japón;2022T3;.
Andalucía;Japón;2022T2;.
Andalucía;Japón;2022T1;329,46
Andalucía;Japón;2021T4;356,07
Andalucía;Japón;2021T3;358,98
Andalucía;Japón;2021T2;251,75
Andalucía;Japón;2021T1;370,45
Andalucía;Japón;2020T4;373,61
Andalucía;Japón;2020T3;372,44
Andalucía;Japón;2020T2;.
Andalucía;Japón;2020T1;312,32
Andalucía;Japón;2019T4;298,52
Andalucía;Japón;2019T3;304,18
Andalucía;Japón;2019T2;294,96
Andalucía;Japón;2019T1;329,01
Andalucía;Japón;2018T4;324,67
Andalucía;Japón;2018T3;308,33
Andalucía;Japón;2018T2;303,42
Andalucía;Japón;2018T1;324,87
Andalucía;Turquía;2025T2;412,87
Andalucía;Turquía;2025T1;491,84
Andalucía;Turquía;2024T4;493,66
Andalucía;Turquía;2024T3;508,12
Andalucía;Turquía;2024T2;505,79
Andalucía;Turquía;2024T1;550,06
Andalucía;Turquía;2023T4;508,98
Andalucía;Turquía;2023T3;532,18
Andalucía;Turquía;2023T2;629,06
Andalucía;Turquía;2023T1;719,33
Andalucía;Turquía;2022T4;692,25
Andalucía;Turquía;2022T3;474,94
Andalucía;Turquía;2022T2;491,97
Andalucía;Turquía;2022T1;479,09
Andalucía;Turquía;2021T4;461,88
Andalucía;Turquía;2021T3;472,66
Andalucía;Turquía;2021T2;374,44
Andalucía;Turquía;2021T1;420,69
Andalucía;Turquía;2020T4;356,59
Andalucía;Turquía;2020T3;538,76
Andalucía;Turquía;2020T2;.
Andalucía;Turquía;2020T1;350,21
Andalucía;Turquía;2019T4;331,45
Andalucía;Turquía;2019T3;353,64
Andalucía;Turquía;2019T2;362,52
Andalucía;Turquía;2019T1;482,26
Andalucía;Turquía;2018T4;376,96
Andalucía;Turquía;2018T3;392,77
Andalucía;Turquía;2018T2;407,90
Andalucía;Turquía;2018T1;405,99
Andalucía;Resto del mundo;2025T2;651,40
Andalucía;Resto del mundo;2025T1;743,17
Andalucía;Resto del mundo;2024T4;626,00
Andalucía;Resto del mundo;2024T3;878,67
Andalucía;Resto del mundo;2024T2;682,72
Andalucía;Resto del mundo;2024T1;772,73
Andalucía;Resto del mundo;2023T4;631,66
Andalucía;Resto del mundo;2023T3;839,99
Andalucía;Resto del mundo;2023T2;655,16
Andalucía;Resto del mundo;2023T1;674,87
Andalucía;Resto del mundo;2022T4;607,90
Andalucía;Resto del mundo;2022T3;888,00
Andalucía;Resto del mundo;2022T2;608,94
Andalucía;Resto del mundo;2022T1;674,14
Andalucía;Resto del mundo;2021T4;611,96
Andalucía;Resto del mundo;2021T3;860,26
Andalucía;Resto del mundo;2021T2;590,44
Andalucía;Resto del mundo;2021T1;682,50
Andalucía;Resto del mundo;2020T4;637,07
Andalucía;Resto del mundo;2020T3;689,06
Andalucía;Resto del mundo;2020T2;.
Andalucía;Resto del mundo;2020T1;661,12
Andalucía;Resto del mundo;2019T4;550,24
Andalucía;Resto del mundo;2019T3;772,53
Andalucía;Resto del mundo;2019T2;624,60
Andalucía;Resto del mundo;2019T1;719,22
Andalucía;Resto del mundo;2018T4;632,42
Andalucía;Resto del mundo;2018T3;766,38
Andalucía;Resto del mundo;2018T2;580,52
Andalucía;Resto del mundo;2018T1;718,86
Aragón;Total;2025T2;399,11
Aragón;Total;2025T1;394,80
Aragón;Total;2024T4;450,88
Aragón;Total;2024T3;342,22
Aragón;Total;2024T2;368,98
Aragón;Total;2024T1;357,37
Aragón;Total;2023T4;522,54
Aragón;Total;2023T3;332,79
Aragón;Total;2023T2;333,04
Aragón;Total;2023T1;343,59
Aragón;Total;2022T4;298,51
Aragón;Total;2022T3;263,58
Aragón;Total;2022T2;306,52
Aragón;Total;2022T1;297,68
Aragón;Total;2021T4;345,69
Aragón;Total;2021T3;247,83
Aragón;Total;2021T2;343,12
Aragón;Total;2021T1;331,66
Aragón;Total;2020T4;289,47
Aragón;Total;2020T3;194,73
Aragón;Total;2020T2;.
Aragón;Total;2020T1;251,14
Aragón;Total;2019T4;299,87
Aragón;Total;2019T3;219,65
Aragón;Total;2019T2;287,52
Aragón;Total;2019T1;296,55
Aragón;Total;2018T4;373,21
Aragón;Total;2018T3;214,04
Aragón;Total;2018T2;291,19
Aragón;Total;2018T1;304,77
Aragón;Alemania;2025T2;444,68
Aragón;Alemania;2025T1;423,97
Aragón;Alemania;2024T4;460,49
Aragón;Alemania;2024T3;377,05
Aragón;Alemania;2024T2;426,05
Aragón;Alemania;2024T1;382,66
Aragón;Alemania;2023T4;544,32
Aragón;Alemania;2023T3;367,68
Aragón;Alemania;2023T2;369,20
Aragón;Alemania;2023T1;355,16
Aragón;Alemania;2022T4;300,64
Aragón;Alemania;2022T3;301,20
Aragón;Alemania;2022T2;354,93
Aragón;Alemania;2022T1;318,79
Aragón;Alemania;2021T4;377,86
Aragón;Alemania;2021T3;299,71
Aragón;Alemania;2021T2;405,06
Aragón;Alemania;2021T1;372,25
Aragón;Alemania;2020T4;373,85
Aragón;Alemania;2020T3;219,90
Aragón;Alemania;2020T2;.
Aragón;Alemania;2020T1;297,70
Aragón;Alemania;2019T4;362,88
Aragón;Alemania;2019T3;289,87
Aragón;Alemania;2019T2;372,87
Aragón;Alemania;2019T1;373,03
Aragón;Alemania;2018T4;432,64
Aragón;Alemania;2018T3;274,79
Aragón;Alemania;2018T2;361,85
Aragón;Alemania;2018T1;353,43
Aragón;Andorra;2025T2;406,24
Aragón;Andorra;2025T1;414,40
Aragón;Andorra;2024T4;494,87
Aragón;Andorra;2024T3;320,89
Aragón;Andorra;2024T2;373,36
Aragón;Andorra;2024T1;383,55
Aragón;Andorra;2023T4;582,30
Aragón;Andorra;2023T3;305,78
Aragón;Andorra;2023T2;319,97
Aragón;Andorra;2023T1;360,67
Aragón;Andorra;2022T4;333,26
Aragón;Andorra;2022T3;248,63
Aragón;Andorra;2022T2;307,74
Aragón;Andorra;2022T1;322,74
Aragón;Andorra;2021T4;366,26
Aragón;Andorra;2021T3;228,95
Aragón;Andorra;2021T2;344,69
Aragón;Andorra;2021T1;359,22
Aragón;Andorra;2020T4;303,43
Aragón;Andorra;2020T3;176,54
Aragón;Andorra;2020T2;.
Aragón;Andorra;2020T1;230,18
Aragón;Andorra;2019T4;286,17
Aragón;Andorra;2019T3;181,99
Aragón;Andorra;2019T2;271,97
Aragón;Andorra;2019T1;284,67
Aragón;Andorra;2018T4;348,12
Aragón;Andorra;2018T3;180,19
Aragón;Andorra;2018T2;250,19
Aragón;Andorra;2018T1;255,65
Aragón;Austria;2025T2;437,81
Aragón;Austria;2025T1;375,37
Aragón;Austria;2024T4;489,72
Aragón;Austria;2024T3;333,92
Aragón;Austria;2024T2;395,93
Aragón;Austria;2024T1;342,93
Aragón;Austria;2023T4;573,65
Aragón;Austria;2023T3;348,41
Aragón;Austria;2023T2;368,50
Aragón;Austria;2023T1;312,86
Aragón;Austria;2022T4;288,09
Aragón;Austria;2022T3;274,18
Aragón;Austria;2022T2;332,46
Aragón;Austria;2022T1;302,18
Aragón;Austria;2021T4;361,60
Aragón;Austria;2021T3;271,69
Aragón;Austria;2021T2;482,61
Aragón;Austria;2021T1;455,96
Aragón;Austria;2020T4;368,69
Aragón;Austria;2020T3;228,05
Aragón;Austria;2020T2;.
Aragón;Austria;2020T1;281,24
Aragón;Austria;2019T4;359,10
Aragón;Austria;2019T3;257,19
Aragón;Austria;2019T2;414,92
Aragón;Austria;2019T1;386,12
Aragón;Austria;2018T4;446,39
Aragón;Austria;2018T3;287,15
Aragón;Austria;2018T2;334,72
Aragón;Austria;2018T1;307,53
Aragón;Bélgica;2025T2;460,10
Aragón;Bélgica;2025T1;424,53
Aragón;Bélgica;2024T4;515,17
Aragón;Bélgica;2024T3;359,73
Aragón;Bélgica;2024T2;407,21
Aragón;Bélgica;2024T1;381,64
Aragón;Bélgica;2023T4;586,26
Aragón;Bélgica;2023T3;368,15
Aragón;Bélgica;2023T2;364,56
Aragón;Bélgica;2023T1;338,67
Aragón;Bélgica;2022T4;312,33
Aragón;Bélgica;2022T3;291,16
Aragón;Bélgica;2022T2;345,46
Aragón;Bélgica;2022T1;298,81
Aragón;Bélgica;2021T4;341,30
Aragón;Bélgica;2021T3;261,65
Aragón;Bélgica;2021T2;389,29
Aragón;Bélgica;2021T1;340,57
Aragón;Bélgica;2020T4;321,31
Aragón;Bélgica;2020T3;195,38
Aragón;Bélgica;2020T2;.
Aragón;Bélgica;2020T1;249,98
Aragón;Bélgica;2019T4;304,35
Aragón;Bélgica;2019T3;252,63
Aragón;Bélgica;2019T2;313,72
Aragón;Bélgica;2019T1;281,87
Aragón;Bélgica;2018T4;334,77
Aragón;Bélgica;2018T3;237,35
Aragón;Bélgica;2018T2;300,05
Aragón;Bélgica;2018T1;305,09
Aragón;Dinamarca;2025T2;364,30
Aragón;Dinamarca;2025T1;354,12
Aragón;Dinamarca;2024T4;409,15
Aragón;Dinamarca;2024T3;302,52
Aragón;Dinamarca;2024T2;330,59
Aragón;Dinamarca;2024T1;335,54
Aragón;Dinamarca;2023T4;471,33
Aragón;Dinamarca;2023T3;311,06
Aragón;Dinamarca;2023T2;297,30
Aragón;Dinamarca;2023T1;284,31
Aragón;Dinamarca;2022T4;267,66
Aragón;Dinamarca;2022T3;251,20
Aragón;Dinamarca;2022T2;269,06
Aragón;Dinamarca;2022T1;268,68
Aragón;Dinamarca;2021T4;299,20
Aragón;Dinamarca;2021T3;240,30
Aragón;Dinamarca;2021T2;338,79
Aragón;Dinamarca;2021T1;244,59
Aragón;Dinamarca;2020T4;217,23
Aragón;Dinamarca;2020T3;161,58
Aragón;Dinamarca;2020T2;.
Aragón;Dinamarca;2020T1;231,07
Aragón;Dinamarca;2019T4;252,39
Aragón;Dinamarca;2019T3;209,61
Aragón;Dinamarca;2019T2;213,59
Aragón;Dinamarca;2019T1;262,89
Aragón;Dinamarca;2018T4;282,41
Aragón;Dinamarca;2018T3;174,79
Aragón;Dinamarca;2018T2;232,42
Aragón;Dinamarca;2018T1;267,95
Aragón;Finlandia;2025T2;321,91
Aragón;Finlandia;2025T1;339,47
Aragón;Finlandia;2024T4;334,72
Aragón;Finlandia;2024T3;288,88
Aragón;Finlandia;2024T2;295,09
Aragón;Finlandia;2024T1;283,63
Aragón;Finlandia;2023T4;523,21
Aragón;Finlandia;2023T3;246,39
Aragón;Finlandia;2023T2;264,77
Aragón;Finlandia;2023T1;288,70
Aragón;Finlandia;2022T4;211,28
Aragón;Finlandia;2022T3;205,26
Aragón;Finlandia;2022T2;288,44
Aragón;Finlandia;2022T1;250,97
Aragón;Finlandia;2021T4;316,13
Aragón;Finlandia;2021T3;186,46
Aragón;Finlandia;2021T2;403,52
Aragón;Finlandia;2021T1;249,21
Aragón;Finlandia;2020T4;250,25
Aragón;Finlandia;2020T3;141,75
Aragón;Finlandia;2020T2;.
Aragón;Finlandia;2020T1;211,17
Aragón;Finlandia;2019T4;247,99
Aragón;Finlandia;2019T3;206,56
Aragón;Finlandia;2019T2;222,97
Aragón;Finlandia;2019T1;245,95
Aragón;Finlandia;2018T4;399,30
Aragón;Finlandia;2018T3;213,44
Aragón;Finlandia;2018T2;239,13
Aragón;Finlandia;2018T1;320,73
Aragón;Francia;2025T2;490,88
Aragón;Francia;2025T1;519,43
Aragón;Francia;2024T4;542,06
Aragón;Francia;2024T3;397,11
Aragón;Francia;2024T2;436,72
Aragón;Francia;2024T1;426,97
Aragón;Francia;2023T4;598,75
Aragón;Francia;2023T3;378,59
Aragón;Francia;2023T2;381,13
Aragón;Francia;2023T1;403,38
Aragón;Francia;2022T4;338,73
Aragón;Francia;2022T3;282,45
Aragón;Francia;2022T2;338,10
Aragón;Francia;2022T1;331,89
Aragón;Francia;2021T4;361,12
Aragón;Francia;2021T3;253,15
Aragón;Francia;2021T2;349,56
Aragón;Francia;2021T1;327,96
Aragón;Francia;2020T4;262,34
Aragón;Francia;2020T3;204,82
Aragón;Francia;2020T2;.
Aragón;Francia;2020T1;272,06
Aragón;Francia;2019T4;309,10
Aragón;Francia;2019T3;209,86
Aragón;Francia;2019T2;280,67
Aragón;Francia;2019T1;296,58
Aragón;Francia;2018T4;356,01
Aragón;Francia;2018T3;195,89
Aragón;Francia;2018T2;267,89
Aragón;Francia;2018T1;277,02
Aragón;Irlanda;2025T2;394,16
Aragón;Irlanda;2025T1;381,71
Aragón;Irlanda;2024T4;442,59
Aragón;Irlanda;2024T3;308,36
Aragón;Irlanda;2024T2;333,87
Aragón;Irlanda;2024T1;316,68
Aragón;Irlanda;2023T4;442,42
Aragón;Irlanda;2023T3;271,21
Aragón;Irlanda;2023T2;250,02
Aragón;Irlanda;2023T1;278,29
Aragón;Irlanda;2022T4;235,84
Aragón;Irlanda;2022T3;194,76
Aragón;Irlanda;2022T2;220,90
Aragón;Irlanda;2022T1;193,98
Aragón;Irlanda;2021T4;266,14
Aragón;Irlanda;2021T3;183,69
Aragón;Irlanda;2021T2;245,33
Aragón;Irlanda;2021T1;222,15
Aragón;Irlanda;2020T4;197,17
Aragón;Irlanda;2020T3;134,76
Aragón;Irlanda;2020T2;.
Aragón;Irlanda;2020T1;170,02
Aragón;Irlanda;2019T4;240,00
Aragón;Irlanda;2019T3;211,53
Aragón;Irlanda;2019T2;246,50
Aragón;Irlanda;2019T1;218,51
Aragón;Irlanda;2018T4;313,77
Aragón;Irlanda;2018T3;202,31
Aragón;Irlanda;2018T2;256,21
Aragón;Irlanda;2018T1;281,52
Aragón;Italia;2025T2;277,05
Aragón;Italia;2025T1;274,12
Aragón;Italia;2024T4;310,98
Aragón;Italia;2024T3;257,00
